filename,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,y
0754.csv,False,False,True,6.500957011419006,10163.349410584511,31929.103844158453,0.0010002691745554003,5,7,1,1611.6191154976805,30.34506554061893,1618.1200725090991,5.022728035544727,1
0755.csv,False,False,False,5.665778169686329,10863.08472180505,34127.38715734627,0.001004109472374218,4,11,1,6624039.411634282,0.002797471150475529,6624045.077412453,4.119846718741184,0
0756.csv,False,False,True,4.329539741685961,7599.345745564557,23874.04876635446,0.0009983452793757887,6,11,1,0.9988552896876076,0.02084892832428604,5.328395031373568,5.918488392182975,0
0757.csv,False,False,True,5.242814957778436,9784.244259645235,30738.109887029572,0.0010020120545881283,4,13,1,54670.19523352423,0.25350383128407633,54675.438048482,3.9021719078838033,0
0758.csv,False,False,True,6.536107505720211,9820.336886808162,30851.498219373374,0.001002811453594691,4,10,1,118550973.77315678,0.0021099524930605408,118550980.30926429,4.048140531587725,0
0759.csv,False,False,False,4.206622416697402,9717.346378150047,30527.943993983576,0.0010039240169308849,4,3,1,69441.06548451309,7.519026915703317,69445.27210692977,3.927991925661472,1
0760.csv,False,False,True,4.484868446725813,9870.47195333052,31009.002176047245,0.000993207584008376,2,15,1,47855.40830227016,70.55987763981811,47859.89317071688,1.9311003242062144,0
0761.csv,True,False,False,5.338020687538584,9708.915106873998,30501.456374082314,0.001001799978902004,5,10,1,13236.040051448836,532.0593562000087,13241.378072136376,5.183883585205462,0
0762.csv,False,False,True,4.550096498878274,9338.157193917292,29336.68603847724,0.001008855816495699,8,7,1,9.452787296390396,0.7894620383400864,14.00288379526867,7.926204406710572,0
0763.csv,False,False,True,4.6613344552914,11176.922330563704,35113.337083442646,0.0009966784345005128,8,8,1,606965786858.2997,35814.92477787201,606965786862.961,8.159832269735531,1
0764.csv,False,False,False,4.9758157000957,9635.523615047929,30270.890202525534,0.0009807049657458943,4,12,1,5.581807534382291,1.1725155524118296,10.55762323447799,4.114630466762923,1
0765.csv,False,False,False,5.1228678804401815,10584.536809382183,33252.30308200582,0.0010059507645530596,5,10,1,9981.71156689026,142.33059560402128,9986.834434770699,4.952847626168663,0
0766.csv,False,False,False,5.308785965727389,9314.927157835771,29263.70672778092,0.0010083763330391566,1,10,1,4.029720258064808,0.025635155545430832,9.338506223792198,1.0058191847960685,0
0767.csv,False,False,False,3.7448110410606237,10449.845570612491,32829.158075784035,0.000988160699385069,4,11,1,594.171377047045,468.2037036025542,597.9161880881056,3.98537854719579,1
0768.csv,False,False,True,4.537429627459495,9977.764923838356,31346.072983976494,0.001004701992961921,3,6,1,8227.894855086519,23.290722983754893,8232.432284713981,2.9511288514057865,1
0769.csv,False,False,True,5.2928844716277785,9602.86110978038,30168.27791592917,0.0010262795891535317,7,7,1,92059.87719950668,0.3815368060799248,92065.1700839783,7.022135609163668,0
0770.csv,False,False,True,4.1639374641620135,11053.779856661711,34726.47359208727,0.0009982518786835373,6,8,1,8.795700551990308,0.0016176406210067116,12.959638016152322,6.146546271005893,0
0771.csv,False,False,False,5.5954613309081305,10884.767700684572,34195.50624450212,0.0009816322450516212,7,12,1,171917.8722151448,0.006887915834721961,171923.4676764757,7.081757076964308,0
0772.csv,False,False,False,5.790753094820497,10358.361796550584,32541.753323268487,0.0009983039610298226,6,8,1,3.9315146492102007,42.508159616867744,9.7222677440307,5.931339008702293,0
0773.csv,False,False,False,5.0833073909643165,8932.577641248481,28062.52029536667,0.0009792881283711876,5,12,1,2043543.1192699648,0.4937062708724062,2043548.202577356,5.144473555803054,1
0774.csv,False,False,False,5.1959018271111646,9840.966636021474,30916.308487947324,0.001019897631513814,6,6,1,3126.4032917391883,445.9018695506414,3131.5991935662987,5.912508259881343,0
0775.csv,False,False,True,5.590595764422793,11293.7372693507,35480.32203696541,0.000994696171049958,5,7,1,556229.9178519457,553.9091616830427,556235.5084477102,4.933326290604198,0
0776.csv,True,False,True,6.066105181842854,10774.084249066347,33847.783926024335,0.000999881418998913,5,16,1,0.3182683313829554,0.04202892676219381,6.3843735132258095,5.034798843935593,0
0777.csv,False,False,True,6.163752013483556,11139.573020881644,34996.000766528836,0.0009875912841732456,3,11,1,1317038.2681852544,164.81110242023217,1317044.431937268,3.0099877208176755,0
0778.csv,False,False,True,4.081165823269226,9179.470943576634,28838.15848018132,0.0009973985835983119,7,13,1,42960.864099801984,626.9813145016899,42964.94526562525,7.034870683174006,0
0779.csv,False,False,True,5.577237335518416,10078.204467402991,31661.61311616906,0.00098357796703562,7,3,1,10868955.786285656,0.7892799473774943,10868961.363522993,6.98054018478568,1
0780.csv,False,False,True,5.510372427717109,10466.24767595974,32880.686809446364,0.0009964942561758274,3,11,1,27928864.950924624,42864.80599746574,27928870.46129705,2.95070517725541,0
0781.csv,False,False,False,4.126172804270444,10561.765401098268,33180.76459302918,0.0009776254824594114,2,10,1,223.63512843491787,0.0008683182143876724,227.7613012391884,1.9498672001771964,1
0782.csv,False,False,False,5.380429125436494,8249.935621691304,25917.93714169415,0.0010073471333104489,4,10,1,101017094.4377413,78.14743429787895,101017099.81817041,4.085604540751413,0
0783.csv,False,False,True,5.392951369269321,9343.882675434092,29354.673169148682,0.0009921474348531323,5,12,1,131194.22427262954,6.244545983590214,131199.61722399882,4.978787547661969,0
0784.csv,False,False,True,5.2200021698179855,11163.730971525036,35071.895206795896,0.00099515234629417,5,7,1,305.10951650060787,0.8726206481802228,310.3295186704259,5.176078381644476,1
0785.csv,False,False,True,7.2028314121022055,9999.314144153721,31413.771856209838,0.001006674703963927,4,6,1,203.00257361001184,1.7798079438679276e-05,210.20540502211404,3.8474145187529496,0
0786.csv,False,False,True,6.48680049139438,11287.646239084735,35461.186501029064,0.0010036852331141118,7,13,1,1046.2747118338987,424.4167746025231,1052.7615123252929,6.9134975470061075,0
0787.csv,False,False,True,4.064821332570949,10331.850876371143,32458.466811192837,0.0009934518968511767,4,9,1,2.8691432249803217,0.2859064327330709,6.933964557551272,3.833029936214952,1
0788.csv,False,False,False,3.0503694562230934,10723.787997484445,33689.77359155154,0.0009872747746253947,4,18,1,67.60046655979632,5.561713306585427e-07,70.6508360160194,3.903839230481868,0
0789.csv,True,False,False,5.240653069504706,10045.677219018664,31559.425751603376,0.000983027669130442,6,8,1,602.3698983104817,536.1839122993802,607.6105513799863,6.1118870990581025,0
0790.csv,False,False,True,4.996252174306036,11152.881061470807,35037.80920907743,0.0010098925790929716,4,11,1,142612.14558464446,3.004239737166844e-05,142617.14183681874,4.026006840792833,0
0791.csv,False,False,True,4.354864894348133,11684.049046837355,36706.52264972706,0.0010109062274712632,4,11,1,47.11396443330985,0.02250632129167624,51.46882932765799,3.969212982215733,0
0792.csv,False,False,True,6.171762217011992,10163.646936114254,31930.038548176948,0.0009885743580647444,4,5,1,100225.83676248137,16.192203490498816,100232.00852469837,4.047233135927796,1
0793.csv,False,False,True,3.8588709590458383,9240.323845347151,29029.3335093332,0.0010097817103463284,3,4,1,4290.139812466455,0.013657049037599988,4293.998683425501,3.0498173951270138,1
0794.csv,False,False,True,5.2084185938174565,10740.076830128377,33740.946468521266,0.0009857881182324156,3,5,1,275.8953178886837,0.9135869552531941,281.1037364825011,2.84048579301073,1
0795.csv,False,False,True,6.204578762277138,9558.199433840333,30027.96912289891,0.001002369923596644,5,13,1,1.0180792798400244,0.003337626515612728,7.22265804211716,5.087868113128425,0
0796.csv,False,False,True,4.660157322612738,8119.591749048717,25508.449788959748,0.0009965380341439528,6,11,1,6169309.3505700575,17219.913178590206,6169314.010727381,6.0821304435333925,1
0797.csv,False,False,False,5.193881815477466,12659.216406904554,39770.101264134726,0.0009966921121273124,6,7,1,389242.9478584229,4.077689329491419,389248.1417402384,5.9836206595838615,0
0798.csv,False,False,True,5.065816189934345,10099.199455862115,31727.570817674463,0.0009944805689093607,5,10,1,17372.945986903243,1.6363910332923464,17378.011803093177,4.9267649838556205,0
0799.csv,False,False,True,6.253650683850298,9102.999091834543,28597.915072541957,0.0009878241087191474,5,13,1,0.2570677057569118,16.136318104920246,6.510718389607209,4.942175547526225,0
0800.csv,True,False,True,5.201001740397559,10014.700303645768,31462.10890183701,0.0010065949049407046,4,10,1,9107.121207068223,0.4564037290645245,9112.32220880862,3.8492733857220944,0
0801.csv,True,False,False,6.2262943516989,10573.504477421591,33217.64398896645,0.0010222127102614707,6,10,1,126.39424357420988,0.00010273254001892348,132.62053792590876,6.088168742322807,0
0802.csv,False,False,True,5.625502145427038,9905.81102942132,31120.023157878764,0.0009956193545344895,4,11,1,1481.9357888829404,1.5230586241715798,1487.5612910283676,3.8820825752544543,0
0803.csv,False,False,False,5.6857170790713525,9311.437309413008,29252.743045613814,0.0009985576049578032,5,7,1,0.025023139568257254,1.4721944292256963,5.710740218639613,5.023047496511246,1
0804.csv,True,False,False,4.350392015762703,11246.749501630116,35332.70561108583,0.001010408839393388,5,10,1,0.03981243823772363,0.3301865872403213,4.390204454000426,4.8911057225833465,0
0805.csv,False,False,True,3.8567945493543454,10003.980020892228,31428.430140294087,0.0009992043840754187,3,9,1,9090.20269840234,1066.9465722602963,9094.059492951696,2.9477926596239388,1
0806.csv,False,False,False,6.883945214881058,11954.820963523089,37557.17771398539,0.0009825798688803489,6,8,1,40.905413810277466,0.01902653722665141,47.78935902515852,5.805843101244582,1
0807.csv,False,False,True,3.495227891219355,8828.834323266079,27736.60104973413,0.000989975485669708,6,9,1,74593.42438279651,2984.1751635267005,74596.91961068772,6.001487870206763,1
0808.csv,False,False,True,6.907643095978682,9689.924963766884,30441.79708000638,0.0009825847311102018,7,14,1,6.87637996355889,1.3942648301552751,13.784023059537573,6.895043061721082,1
0809.csv,False,False,False,4.562888327909788,10621.29823379734,33367.79250288397,0.0010178221325764024,8,6,1,4669.877825275725,29.01654084730521,4674.440713603634,8.043142498221746,0
0810.csv,False,False,False,4.88067716123471,10219.790907541148,32106.420036355034,0.0009900952886566698,6,9,1,2362514.030436748,2.5443439431471107,2362518.911113909,6.043305856981464,0
0811.csv,False,False,False,3.9470001095885774,8969.553324799512,28178.68283117205,0.0009989091408548233,4,8,1,244799.7814281543,1.986410592255456,244803.72842826392,3.9388310562589175,1
0812.csv,False,False,True,5.844821839344218,7979.386074440168,25067.98067161793,0.0010130602409396693,8,7,1,20150.542951908064,9.404688344616387,20156.38777374741,8.028109429974602,0
0813.csv,False,False,False,3.2360097953849882,10431.145806393177,32770.41103388878,0.000997889066263635,10,10,1,41.019539197183036,0.05316854844028719,44.25554899256804,10.327561736571148,0
0814.csv,False,False,False,6.4329626363854295,12075.180660238611,37935.298852975175,0.000995429124648431,7,10,1,6284392.926864843,535.1748835842408,6284399.3598274775,7.011878830130477,1
0815.csv,False,False,True,5.8576058258342885,10211.036940261309,32078.91863705892,0.0009869854862929683,4,19,1,984.9819990799278,41878.43982804589,990.839604905762,4.139175097198449,0
0816.csv,False,False,False,4.3323368711150465,9800.652077343308,30789.65656657128,0.0009969672939484928,4,9,1,81033.0121044341,18.508091509435374,81037.34444130522,3.9676913130412834,0
0817.csv,False,False,False,5.042348712513295,11343.692706760017,35637.26167213737,0.001004061242222866,4,12,1,68.74396946143032,0.13518258856338594,73.7863181739436,4.060859107634434,0
0818.csv,False,False,False,4.579036889565353,9786.110554429373,30743.973025012845,0.000983731984087127,6,8,1,5261403.08427768,1.906030258292706,5261407.66331457,6.062754889441296,1
0819.csv,False,False,True,5.5319177055849815,10279.673539528594,32294.54687308442,0.00100271585047155,6,12,1,575.4789475676537,299645.7096268659,581.0108652732388,5.961594124669207,0
0820.csv,False,False,False,4.496603082341881,10190.583371571478,32014.661855923263,0.0009972790737506985,5,12,1,64154.85653151404,0.05242389256649972,64159.35313459638,4.9541431561873885,0
0821.csv,False,False,True,3.583604769713136,8926.73648221785,28044.169753067592,0.0009827003866846472,3,11,1,112753.65395858012,0.09625148845119053,112757.23756334985,2.978181542529537,0
0822.csv,False,False,True,4.332373681343279,8082.716825054605,25392.603798638163,0.0010076579026149293,6,7,1,30375.255820848488,148.0372727570103,30379.588194529835,6.063465095883122,1
0823.csv,False,False,True,4.192785369953199,10929.706532345495,34336.68574790899,0.000996057558961716,7,15,1,242059.66607182703,0.0003429872220038698,242063.85885719702,7.083104008069537,0
0824.csv,True,False,False,5.267259832765538,10041.629358546228,31546.70902288041,0.0009977359086109415,7,7,1,0.04057720944434248,4.817545598546063,5.307837042209881,7.089459108476015,0
0825.csv,False,False,False,4.4207999677123215,10599.748457975511,33300.0918854756,0.0010002285963925982,4,11,1,264.0947101386604,21.79655027111652,268.5155101063727,4.042656037278595,0
0826.csv,False,False,True,5.801016328906847,9898.933597712128,31098.417068945604,0.001005017929422482,4,8,1,197880553.4300883,8183.953978171675,197880559.23110464,3.9824056757694213,0
0827.csv,False,False,False,4.5628207641420335,10741.508836294408,33745.44524857237,0.0010187009714283123,2,13,1,187.43877807065186,0.0212299008181352,192.0015988347939,2.028621589138625,0
0828.csv,False,False,False,4.351116048555918,10326.844389193277,32442.73846785457,0.001006821258173245,2,10,1,219.47302200677242,137.3618460055006,223.82413805532832,1.9418667222905448,0
0829.csv,False,False,True,3.628143890619944,10687.050572400467,33574.3595667959,0.0010016750088240986,5,8,1,90495.81125543304,0.1237608417558696,90499.43939932363,5.104139577122843,0
0830.csv,False,False,False,7.3870154353349395,9682.504588635476,30418.485284006674,0.0010108931978823194,4,5,1,339.37777365417645,125611.75357529613,346.76478908951134,4.092626168404164,0
0831.csv,True,False,False,4.828370090836172,8657.6398297992,27198.777686723555,0.0010099200001552036,6,13,1,4.151058758727482,7531.743482171792,8.979428849563655,6.091256089993943,0
0832.csv,False,False,False,3.1133812933275595,10613.545984485298,33343.438093396464,0.001010262646110595,6,12,1,94055.64437956386,283.057629346252,94058.7577608572,6.147001068396639,0
0833.csv,False,False,True,5.236368289493956,10437.842475097055,32791.44923909242,0.0010061266013807373,4,7,1,69.4012214345218,79.37510372143281,74.63758972401575,3.9686739800036,0
0834.csv,False,False,True,6.503892109526548,8824.490505566282,27722.954543959902,0.0010091402673753614,4,9,1,31340.807607900362,0.03336820442271503,31347.311500009888,3.779164550449087,0
0835.csv,False,False,False,5.523175089535037,9273.301923442776,29132.937197207928,0.0010043762593753788,5,7,1,56795.67711813231,5.514138202288394,56801.20029322184,5.082691920760235,0
0836.csv,False,False,True,6.446545298076216,10112.358803467065,31768.9121274362,0.0010012207306986972,6,12,1,42667.77454857885,0.002556549241384817,42674.22109387692,6.140634616166824,0
0837.csv,False,False,False,4.877672806009045,9296.605905891221,29206.148817267345,0.0009968371504615568,5,15,1,1876263463.9838426,0.0985054241401367,1876263468.8615155,4.962080403253919,0
0838.csv,False,False,True,5.247302617105094,10239.882584833616,32169.53990213535,0.0009869767211146234,3,9,1,1985480.1209032403,151.29099539669926,1985485.3682058568,3.0533742495611045,0
0839.csv,False,False,True,4.77030640563985,12121.252484386203,38080.03775725472,0.001002418478440803,4,9,1,129168.93261399026,14.050369807917221,129173.7029203959,4.040638088629703,0
0840.csv,False,False,False,5.809298848529664,9908.011148242822,31126.93503500542,0.0010012365707251804,6,7,1,620560422.8011914,0.11260160754829973,620560428.6104902,6.082210002573711,1
0841.csv,False,False,False,4.129788380867386,10610.608037938116,33334.20826210719,0.001000146824731357,3,7,1,2391.913063971796,244.18623972899258,2396.0428523526634,2.969053039565116,1
0842.csv,False,False,False,4.175842202480629,10216.481397586722,32096.022904195226,0.0009787546621050607,6,9,1,735156.0681311421,4.998455672810338,735160.2439733443,5.804019015174568,1
0843.csv,False,False,True,6.0073936160679375,8719.254054973118,27392.344483886558,0.0010084851524280556,5,15,1,75784099.65250392,0.7408258280195966,75784105.65989754,4.975177051336519,0
0844.csv,False,False,False,5.10869000584189,11497.389287692075,36120.11372167541,0.0009911330421146683,6,11,1,1144.1020855524805,7.558221473466152,1149.2107755583222,5.826790687842674,1
0845.csv,False,False,False,3.9467685859981936,10960.720226210677,34434.11814071652,0.0010026631313525126,7,22,1,145.89418291895583,0.02948121613257196,149.840951504954,7.027012846734848,0
0846.csv,False,False,False,6.0016266894570025,10555.1356855499,33159.93672736703,0.0010065129992992915,4,12,1,1855.2103071865693,0.14078496327016524,1861.2119338760267,4.1177230419270465,0
0847.csv,False,False,False,5.0133077619914035,10487.592104599216,32947.742309655216,0.00100013124550116,4,6,1,17.93648164932698,8.493425355481143,22.94978941131837,4.0620144639521465,1
0848.csv,False,False,False,4.4194765133299745,10908.608626290135,34270.404721239334,0.0010201585741917297,3,7,1,349.02364088752836,84.88086690807546,353.4431174008584,2.9544070146646253,0
0849.csv,False,False,False,4.934071904156662,9401.197892781114,29534.73423490499,0.001003562465177028,5,10,1,7.634368770901432,95.65893764672913,12.568440675058095,4.997101726664346,0
0850.csv,False,False,False,3.1217839304494066,11013.182418756744,34598.93297941046,0.0009917733900682713,6,8,1,1121.3000020835914,17.188200112802967,1124.4217860140407,5.949564321806479,1
0851.csv,False,False,True,5.511340534970205,8315.49072961674,26123.884587157983,0.0010129203622651637,3,9,1,71154504552.35605,37.60331906667624,71154504557.86739,2.8139730645673646,0
0852.csv,False,False,False,5.19802932566382,10779.733382170176,33865.53120108248,0.0009996426584640903,4,8,1,239733.8001940747,0.08265716472763543,239738.99822340035,4.089266381903092,0
0853.csv,False,False,False,4.820824797276325,12025.669087091464,37779.753658508416,0.0009985889268390856,3,8,1,0.009922689067772442,1.920430760280208,4.830747486344096,3.0578021112192584,1
0854.csv,False,False,False,4.3775311050436985,9788.34791451087,30751.00189900833,0.0010052002584625065,2,12,1,82.37636694203674,2.474258716074865,86.75389804708044,2.010808270897688,0
0855.csv,False,False,False,5.9238862675295625,10737.358139482041,33732.40544995933,0.0009852850277344595,5,11,1,561.3214265848885,3.2301623080983983,567.2453128524181,4.900168428077099,0
0856.csv,False,False,False,7.090526850028452,12608.827348101602,39611.799367178064,0.0010141936835486557,3,11,1,9547730.879200127,0.0009675651137367922,9547737.969726978,2.9766746172173693,0
0857.csv,False,False,False,4.223953845269259,8952.72777803867,28125.82381707556,0.0009865799013847381,3,9,1,94.07514816994446,0.24117907482425066,98.29910201521372,3.040909371066567,1
0858.csv,False,False,True,3.6823047380114176,11817.687601731886,37126.36055202008,0.0010043998672043958,8,11,1,74743.76101217851,0.01949592301823361,74747.44331691653,7.923716683543372,0
0859.csv,False,False,False,5.272851146998226,7193.513345694414,22599.088680333705,0.0010064045365899565,6,9,1,32693.108383440096,5.388750972566129,32698.38123458709,6.025396295204402,0
0860.csv,False,False,False,5.583433070758426,8680.915666734836,27271.900885046703,0.0009911841580492321,5,7,1,5705487.0034092525,423.635516107094,5705492.586842323,4.983157209022076,1
0861.csv,False,False,False,5.324771066053335,11341.913960337704,35631.673575444445,0.0010030238456823347,4,7,1,92197.84213108699,0.9608118977608529,92203.16690215304,4.090753819004857,0
0862.csv,False,False,False,5.81752939484138,11217.7453654951,35241.58643008036,0.0009782232253572806,8,8,1,859773.7238817227,0.4635980070086953,859779.5414111175,8.056610178180339,1
0863.csv,False,False,True,4.948565354761862,10781.13779647822,33869.94329875522,0.0010046405289547394,4,13,1,341.99427668417763,0.6247487070134337,346.94284203893943,3.983636105570755,0
0864.csv,False,False,False,6.0979906545503315,9984.589180386432,31367.51201821415,0.001002952204288389,6,7,1,406859.14701505454,80593.11640430575,406865.24500570906,5.982705383805512,0
0865.csv,False,False,True,3.5739202932044636,10752.985937104195,33781.501624160905,0.0010135015680295908,7,7,1,2702183.7608423117,5.490672575294516,2702187.334762605,7.080526060482497,0
0866.csv,False,False,False,4.326925495834457,9464.762230932707,29734.427492672334,0.0010089850045974002,4,12,1,147147.0528593657,573.8876627317859,147151.37978486155,3.93847524771718,0
0867.csv,False,False,True,4.265455284813588,10247.650001297498,32193.941960635653,0.0010048752899347218,6,11,1,18.98475950979284,1261.9407793008954,23.25021479460643,6.076986865073191,0
0868.csv,False,False,False,3.3219768362615927,10232.090756507,32145.06115150642,0.0010011946347911831,4,14,1,553.8293534591379,656.9562005591217,557.1513302953995,3.911484803808962,0
0869.csv,False,False,False,3.998882024312029,11628.215455851045,36531.11625046094,0.0010064415085817592,6,10,1,127005.07660496276,59.46669566628429,127009.07548698707,5.986805095085603,0
0870.csv,False,False,False,3.793191388555049,11516.268811109754,36179.42549374767,0.0009803161234050624,7,11,1,14660.724478084087,479.3736769750837,14664.517669472642,7.101482689263268,1
0871.csv,False,False,False,2.9196244624965195,8690.8558595831,27303.128921874082,0.0010052470707816164,5,5,1,106481.56362598909,0.2257695493861695,106484.48325045158,4.933194552728562,1
0872.csv,False,False,True,6.6490341289902375,8382.07947097999,26333.079287836557,0.0010169066426892095,5,12,1,11.348877508717955,0.03111225798329126,17.997911637708192,4.910555860688248,0
0873.csv,False,False,False,4.577126925811134,10831.41731840125,34027.901075454625,0.0010217096546132301,4,12,1,130093.99202045312,38.43614910064214,130098.56914737892,4.021019482842225,0
0874.csv,False,False,True,6.75033907305734,11471.362042371937,36038.34671898448,0.0009898632930806911,9,9,1,103258.80291545246,2.3431951610015624,103265.55325452553,8.898112893199176,1
0875.csv,False,False,False,5.487371214766282,10401.610416031379,32677.622868507256,0.0010060004687803146,2,10,1,233.2453744552869,0.3320364599313232,238.73274567005316,1.9877044959236163,0
0876.csv,True,False,True,4.701609298506317,8120.079963763872,25509.983560722245,0.001003751796744684,5,9,1,0.3666154099505733,0.857622107705884,5.0682247084568885,5.139259276555999,0
0877.csv,False,False,True,4.3575719343061206,9012.428473880642,28313.37908454689,0.001019328307736289,7,10,1,5.645036771043893,0.002698458376802254,10.002608705350012,7.0719874931737685,0
0878.csv,False,False,False,5.223267587765691,8121.883905318562,25515.65081025797,0.0010043872939777664,6,13,1,139.09118723044202,1.9735922418359184,144.31445481820768,6.01987683615281,0
0879.csv,False,False,False,4.150876629809628,8503.568622581926,26714.74871400005,0.0009914252504554914,6,10,1,412196.0159688383,12.656498148322887,412200.1668454681,5.998758681873263,1
0880.csv,False,False,True,5.429635645223824,8926.926756699811,28044.76751798229,0.0010149786979935195,6,9,1,546702.8580637535,29.44640292379293,546708.2876993987,5.939110694722867,0
0881.csv,False,False,False,3.8131503692216717,9706.82117932271,30494.87810667004,0.0009999613994595763,3,8,1,620.5145433844948,18583.08599528374,624.3276937537165,2.8498892911792404,0
0882.csv,False,False,False,5.8288705234710765,10357.911372497589,32540.33827437259,0.0009908166105751489,4,9,1,10323.349374787209,0.04420527215336199,10329.178245310684,4.046702236308172,0
0883.csv,False,False,False,3.991212980716927,9219.291261867584,28963.257699587768,0.0010067088708703722,5,11,1,7677.127986807177,28115.867290233182,7681.119199787893,5.024780362451367,0
0884.csv,False,False,True,5.836023750429176,11327.886284525386,35587.60433216553,0.0009971292080649618,6,4,1,123.79791177207451,2602.309492160297,129.63393552250366,5.997091402336578,1
0885.csv,False,False,True,6.286136306009327,9838.081866562035,30907.24571740625,0.0009806661338301922,5,12,1,1344.5045555886134,31.54871994488118,1350.7906918946228,5.071281111107634,0
0886.csv,False,False,False,3.200529445341333,11494.996912275044,36112.59785264063,0.0009887726029838516,5,12,1,13193758.2048331,0.2895810244145605,13193761.405362545,4.973946115172667,1
0887.csv,False,False,True,5.260175392253567,10946.551611099987,34389.606123573234,0.0009960148533595052,6,9,1,171109.0938547466,1.2498146689518528,171114.35403013887,5.995184738301604,0
0888.csv,False,False,True,4.6573572574435245,9701.885530605658,30479.37230891985,0.0010003148748801071,8,8,1,129485.52073767985,11.945715480540896,129490.1780949373,8.096804297603594,0
0889.csv,False,False,True,5.368939817410996,11058.639255840008,34741.73984484666,0.0010154579173122264,5,10,1,289795.0386564857,24340.055542389007,289800.4075963031,5.002928934886064,0
0890.csv,False,False,False,3.2936174219105947,9072.069410187109,28500.746611900497,0.0010294241430142137,5,9,1,24765.521152414924,0.037379344048021484,24768.814769836827,5.118547800371354,0
0891.csv,True,False,False,5.009483316344038,8085.6041360769495,25401.674553734585,0.00097466340926876,3,14,1,43335.072841010864,5.695366247546269e-05,43340.08232432721,2.8992307336860983,0
0892.csv,False,False,False,5.141926533074631,11840.485431749308,37197.9820473206,0.0010112344697105044,6,13,1,317249133.07773733,3.895526482999148,317249138.21966386,5.944845270438143,0
0893.csv,False,False,True,5.858062524674232,10816.296660949862,33980.39812908789,0.0009942261248693561,5,8,1,3.664926334300681,0.16421624104779,9.522988858974912,4.935366766136041,0
0894.csv,False,False,True,5.28344237829034,10240.150994834881,32170.38313702348,0.0009923535227197554,4,6,1,1803.9810815171552,0.3892558451972885,1809.2645238954456,4.067669419683499,1
0895.csv,True,False,True,6.931223643231366,11412.6279741383,35853.82820170625,0.001004045787992069,3,12,1,54.03213355055626,0.007817654886936424,60.96335719378763,2.9597087729540297,0
0896.csv,False,False,False,5.1720681855690405,10268.280614378813,32258.754943130964,0.0009946677441521968,4,6,1,87.84136481687544,0.022442811436706032,93.01343300244447,3.826007618223893,1
0897.csv,False,False,False,5.432848711876047,8014.427604899607,25178.06688627985,0.000999875289495167,5,14,1,65927.50017905682,2.408679977511833e-07,65932.93302776871,4.994293116338914,0
0898.csv,False,False,False,4.6506570145149935,9922.242734439194,31171.64488164888,0.00101258767772498,3,10,1,2851752.8536450737,19.189899674195573,2851757.5043020886,3.098397805645467,0
0899.csv,False,False,True,4.693720957959059,9416.110580683584,29581.583825664668,0.001002473021196812,5,10,1,20114.84880864032,6.326886849616106,20119.54252959828,5.024892807081198,0
0900.csv,False,False,False,5.98341794190333,9701.762349403829,30478.985323761128,0.0009936677666282845,5,9,1,21271426.0774129,887.928076041016,21271432.060830846,4.938076602809861,1
0901.csv,False,False,True,3.5520005506653174,9325.87230754262,29298.09192969239,0.0009966840374276687,5,11,1,226015.1355522212,2273.006219324246,226018.68755277182,4.998736289597789,0
0902.csv,False,False,True,6.5616557736792265,9010.662831347792,28307.83215493683,0.0010070198638916627,6,17,1,10305.293506200373,140.12807116515378,10311.855161974052,6.069374025485866,0
0903.csv,False,False,False,4.003790984853861,11226.058818006648,35267.703911416604,0.0010141911986372607,5,8,1,2.5650294601163384,573.9393369426799,6.5688204449702,4.9276974186943026,0
0904.csv,False,False,False,4.22776271579002,10248.32602576702,32196.065754142743,0.0009964698934385877,6,10,1,3610074.618760429,0.10195216949173706,3610078.846523145,6.088099217561817,0
0905.csv,False,False,True,7.32147178240124,11540.463539679036,36255.43547527652,0.0010088537774041938,6,13,1,25398.048414407218,19.84560480600419,25405.36988618962,6.121281003874923,0
0906.csv,False,False,False,3.819642556558797,12005.806540138376,37717.353626919015,0.0009903568230661007,4,9,1,783.8213401901361,499.8147805112995,787.6409827466949,4.009470901301523,1
0907.csv,False,False,True,4.76737229035913,10533.640998924397,33092.40917777313,0.0010034795554509388,6,9,1,118379.60125315007,5.211873758035097,118384.36862544045,6.058188385277245,0
0908.csv,False,False,False,2.728118490771541,10781.746325693859,33871.85504966857,0.001014735983705778,7,14,1,12235.88541261613,78.72864284223377,12238.6135311069,7.145702133911897,0
0909.csv,False,False,False,4.455966517014909,9180.711569873756,28842.056022642213,0.0009916401367945267,7,11,1,0.008550778369994471,583.2709418804989,4.464517295384904,6.968068068503747,1
0910.csv,False,False,True,4.779950812367577,9729.370898135545,30565.720137632954,0.0009942264977045737,4,8,1,30362639.03398847,0.02737610592252708,30362643.813939285,3.8649959912058343,1
0911.csv,False,False,False,3.778285596116159,8921.57143343657,28027.943273760888,0.001007187160398235,8,6,1,942143.4534234012,404.55914536602967,942147.2317089974,8.085148740550821,1
0912.csv,False,False,False,4.072717699017386,10877.4482454074,34172.511497575084,0.001005396730372892,5,17,1,326.9763046749078,372.7573054610801,331.04902237392525,5.050220736191,0
0913.csv,False,False,False,5.269861207638382,9427.769996770185,29618.21296158748,0.000998598117519842,7,11,1,10224.759861334724,48.08896872158247,10230.029722542362,7.260013447197223,0
